DATE    = '2007-10-23T14:28:52' / file creation date (YYYY-MM-DDThh:mm:ss UT)
OBJECT  = '18060-2005'         / Name of object
COORDSYS= 'GALACTIC'           / Input coordinate system
LONGITUD=                 10.3 / Longitude of object
LATITUDE=                -0.15 / Latitude of object
OBSERVER= 'A Ostrovskii'       / Principal Investigator
OBSLOCAL= 'mike    '           /  On-site observer
TELESCOP= 'HartRAO 26m Antenna' / Telescope name
SPVLSR  =                 10.6 / [km/s] Centre Vlsr
SPBW    =             2000000. / [Hz] Spectrometer bandwidth
SPCHAN  =                 1024 / Number of spectrometer channels
SPFS    =             1000000. / [Hz] Frequency-switching offset
SPPSLON =                   0. / [Deg] Position-switching offset in Longitude
SPPSLAT =                   0. / [Deg] Position-switching offset in Latitude
SPTIME  =                 120. / [s] Integration time per scan
SPPOINT =                    1 / Offset pointing? TRUE=non-0 FALSE=0
RESTFREQ=          6668518000. / [Hz] Line Rest Frequency

BINTABLE: Spectra

CENTFREQ=             6667.518 / [MHz] Backend centre frequency
TCAL1   =                 14.2 / [K] Cal noise diode value for channel 1
TCALSIG1=                   0. / [K] uncertainty in TCAL1
TCAL2   =                  21. / [K] Cal noise diode value for channel 2
TCALSIG2=                   0. / [K] uncertainty in TCAL2
TUNIT1  = 'km/s    '
TUNIT2  = 'Kelvins '
TUNIT3  = 'Kelvins '
POSITION= 'HPN     '           / Position identifier
          Vlsr,     Polstate1,     Polstate4
       27.7221,       67.3322,       67.5228
       27.8099,       67.4593,       67.6356
       27.8977,       67.5185,       67.3372
       27.9855,       67.3802,       67.3158
       28.0733,       67.1684,       67.3130
       28.1611,       67.2678,       67.5999
       28.2489,       67.4100,       67.4858
       28.3367,       67.0031,       67.6370
       28.4245,       67.3311,       67.9110
       28.5123,       67.2319,       67.5367
       28.6001,       67.1022,       67.3781
       28.6879,       67.4287,       67.5378
       28.7757,       67.4789,       67.2363
       28.8635,       67.1832,       67.4004
       28.9513,       67.4870,       67.2850
       29.0391,       67.1404,       67.4156
       29.1269,       67.0822,       67.6209
       29.2148,       67.2505,       67.5497
       29.3026,       66.9396,       67.8563
       29.3904,       67.4188,       67.5065
       29.4782,       66.7926,       67.7143
       29.5660,       67.0653,       67.5789
       29.6538,       67.1495,       67.1997
       29.7416,       67.1257,       67.5384
       29.8294,       67.1839,       67.7055
       29.9172,       66.8948,       67.2493
       30.0050,       66.9011,       67.3942
       30.0928,       67.0163,       67.5026
       30.1806,       67.1044,       67.3297
       30.2684,       66.8892,       67.6168
       30.3562,       67.0788,       67.2951
       30.4440,       67.1249,       67.4603
       30.5318,       66.9551,       67.6664
       30.6196,       66.9156,       67.2727
       30.7074,       66.8026,       67.3229
       30.7953,       67.0851,       67.5952
       30.8831,       67.3389,       67.2953
       30.9709,       67.0541,       67.3801
       31.0587,       66.8693,       67.8562
       31.1465,       66.9820,       67.4916
       31.2343,       66.9367,       67.7435
       31.3221,       67.0622,       67.4835
       31.4099,       67.2336,       67.3870
       31.4977,       67.1201,       67.3343
       31.5855,       66.7844,       68.0182
       31.6733,       66.9249,       67.5094
       31.7611,       67.2201,       67.4019
       31.8489,       67.1142,       67.4681
       31.9367,       66.7656,       67.3932
       32.0245,       67.1587,       67.5809
       32.1123,       67.0631,       67.4442
       32.2001,       66.8520,       67.6831
       32.2879,       66.9546,       67.6959
       32.3758,       67.1498,       67.6240
       32.4636,       66.8715,       67.6319
       32.5514,       66.8855,       67.7413
       32.6392,       67.0277,       67.8051
       32.7270,       67.1070,       67.6965
       32.8148,       66.7067,       67.7035
       32.9026,       66.7836,       67.6821
       32.9904,       82.4325,       93.8580
       33.0782,       67.1881,       67.6405
       33.1660,       66.8434,       67.4176
       33.2538,       66.9108,       67.4972
       33.3416,       66.9823,       67.6578
       33.4294,       66.8731,       67.7540
       33.5172,       66.9024,       67.6458
       33.6050,       66.8610,       67.6114
       33.6928,       66.9779,       67.5851
       33.7806,       66.7195,       67.6823
       33.8684,       66.7781,       67.5740
       33.9562,       66.9755,       67.8383
       34.0441,       66.8606,       67.7689
       34.1319,       66.6387,       67.6265
       34.2197,       67.0117,       67.4742
       34.3075,       66.8028,       67.9127
       34.3953,       66.9679,       67.9159
       34.4831,       67.0415,       67.8679
       34.5709,       66.8284,       67.5034
       34.6587,       67.0729,       68.0152
       34.7465,       66.7333,       67.4944
       34.8343,       66.6072,       67.4677
       34.9221,       66.8353,       67.9942
       35.0099,       66.9290,       67.7218
       35.0977,       66.8798,       67.7379
       35.1855,       67.2214,       67.8193
       35.2733,       67.0965,       68.1215
       35.3611,       66.8146,       67.6872
       35.4489,       67.0864,       67.8825
       35.5367,       67.1421,       67.7579
       35.6246,       66.8901,       67.7916
       35.7124,       67.0086,       68.0602
       35.8002,       66.9659,       67.7920
       35.8880,       66.7846,       67.8442
       35.9758,       66.3856,       67.7902
       36.0636,       66.9815,       68.0904
       36.1514,       66.9567,       67.7200
       36.2392,       66.6556,       68.0387
       36.3270,       66.9585,       68.2652
       36.4148,       66.6814,       67.9370
       36.5026,       66.6243,       68.1374
       36.5904,       66.6731,       68.0569
       36.6782,       66.7610,       67.6343
       36.7660,       66.9282,       67.6684
       36.8538,       66.8971,       68.1044
       36.9416,       66.4669,       68.1503
       37.0294,       66.8397,       67.8682
       37.1172,       67.1695,       68.5188
       37.2051,       66.6367,       68.0046
       37.2929,       67.1382,       68.1762
       37.3807,       66.8074,       67.8475
       37.4685,       66.9725,       68.0163
       37.5563,       66.7430,       68.2320
       37.6441,       66.8431,       67.8616
       37.7319,       66.6426,       67.8765
       37.8197,       67.1751,       68.3379
